timestamp_utc,price_eur_per_mwh,timestamp_europe_berlin,delivery_date
2024-01-14T10:00:00Z,81.84,2024-01-14T11:00:00+01:00,2024-01-14
2024-01-14T11:00:00Z,80.39,2024-01-14T12:00:00+01:00,2024-01-14
2024-01-14T12:00:00Z,77.04,2024-01-14T13:00:00+01:00,2024-01-14
2024-01-14T13:00:00Z,79.15,2024-01-14T14:00:00+01:00,2024-01-14
2024-01-14T14:00:00Z,82.32,2024-01-14T15:00:00+01:00,2024-01-14
2024-01-14T15:00:00Z,86.62,2024-01-14T16:00:00+01:00,2024-01-14
2024-01-14T16:00:00Z,91.86,2024-01-14T17:00:00+01:00,2024-01-14
2024-01-14T17:00:00Z,96.97,2024-01-14T18:00:00+01:00,2024-01-14
2024-01-14T18:00:00Z,88.91,2024-01-14T19:00:00+01:00,2024-01-14
2024-01-14T19:00:00Z,81.0,2024-01-14T20:00:00+01:00,2024-01-14
2024-01-14T20:00:00Z,78.6,2024-01-14T21:00:00+01:00,2024-01-14
2024-01-14T21:00:00Z,75.39,2024-01-14T22:00:00+01:00,2024-01-14
2024-01-14T22:00:00Z,67.19,2024-01-14T23:00:00+01:00,2024-01-14
2024-01-14T23:00:00Z,67.9,2024-01-15T00:00:00+01:00,2024-01-15
2024-01-15T00:00:00Z,65.0,2024-01-15T01:00:00+01:00,2024-01-15
2024-01-15T01:00:00Z,63.94,2024-01-15T02:00:00+01:00,2024-01-15
2024-01-15T02:00:00Z,62.04,2024-01-15T03:00:00+01:00,2024-01-15
2024-01-15T03:00:00Z,62.04,2024-01-15T04:00:00+01:00,2024-01-15
2024-01-15T04:00:00Z,69.25,2024-01-15T05:00:00+01:00,2024-01-15
2024-01-15T05:00:00Z,79.95,2024-01-15T06:00:00+01:00,2024-01-15
2024-01-15T06:00:00Z,83.84,2024-01-15T07:00:00+01:00,2024-01-15
2024-01-15T07:00:00Z,99.3,2024-01-15T08:00:00+01:00,2024-01-15
2024-01-15T08:00:00Z,100.29,2024-01-15T09:00:00+01:00,2024-01-15
2024-01-15T09:00:00Z,94.88,2024-01-15T10:00:00+01:00,2024-01-15
2024-01-15T10:00:00Z,90.26,2024-01-15T11:00:00+01:00,2024-01-15
2024-01-15T11:00:00Z,83.86,2024-01-15T12:00:00+01:00,2024-01-15
2024-01-15T12:00:00Z,82.15,2024-01-15T13:00:00+01:00,2024-01-15
2024-01-15T13:00:00Z,84.5,2024-01-15T14:00:00+01:00,2024-01-15
2024-01-15T14:00:00Z,89.44,2024-01-15T15:00:00+01:00,2024-01-15
2024-01-15T15:00:00Z,97.52,2024-01-15T16:00:00+01:00,2024-01-15
2024-01-15T16:00:00Z,106.46,2024-01-15T17:00:00+01:00,2024-01-15
2024-01-15T17:00:00Z,112.8,2024-01-15T18:00:00+01:00,2024-01-15
2024-01-15T18:00:00Z,110.38,2024-01-15T19:00:00+01:00,2024-01-15
2024-01-15T19:00:00Z,102.42,2024-01-15T20:00:00+01:00,2024-01-15
2024-01-15T20:00:00Z,91.78,2024-01-15T21:00:00+01:00,2024-01-15
2024-01-15T21:00:00Z,89.49,2024-01-15T22:00:00+01:00,2024-01-15
2024-01-15T22:00:00Z,86.43,2024-01-15T23:00:00+01:00,2024-01-15
2024-01-15T23:00:00Z,81.45,2024-01-16T00:00:00+01:00,2024-01-16
2024-01-16T00:00:00Z,81.07,2024-01-16T01:00:00+01:00,2024-01-16
2024-01-16T01:00:00Z,79.92,2024-01-16T02:00:00+01:00,2024-01-16
2024-01-16T02:00:00Z,78.19,2024-01-16T03:00:00+01:00,2024-01-16
2024-01-16T03:00:00Z,76.97,2024-01-16T04:00:00+01:00,2024-01-16
2024-01-16T04:00:00Z,81.45,2024-01-16T05:00:00+01:00,2024-01-16
2024-01-16T05:00:00Z,94.07,2024-01-16T06:00:00+01:00,2024-01-16
2024-01-16T06:00:00Z,114.77,2024-01-16T07:00:00+01:00,2024-01-16
2024-01-16T07:00:00Z,144.11,2024-01-16T08:00:00+01:00,2024-01-16
2024-01-16T08:00:00Z,138.6,2024-01-16T09:00:00+01:00,2024-01-16
2024-01-16T09:00:00Z,122.0,2024-01-16T10:00:00+01:00,2024-01-16
2024-01-16T10:00:00Z,110.0,2024-01-16T11:00:00+01:00,2024-01-16
2024-01-16T11:00:00Z,103.43,2024-01-16T12:00:00+01:00,2024-01-16
2024-01-16T12:00:00Z,94.98,2024-01-16T13:00:00+01:00,2024-01-16
2024-01-16T13:00:00Z,96.0,2024-01-16T14:00:00+01:00,2024-01-16
2024-01-16T14:00:00Z,110.25,2024-01-16T15:00:00+01:00,2024-01-16
2024-01-16T15:00:00Z,111.39,2024-01-16T16:00:00+01:00,2024-01-16
2024-01-16T16:00:00Z,128.15,2024-01-16T17:00:00+01:00,2024-01-16
2024-01-16T17:00:00Z,127.31,2024-01-16T18:00:00+01:00,2024-01-16
2024-01-16T18:00:00Z,111.77,2024-01-16T19:00:00+01:00,2024-01-16
2024-01-16T19:00:00Z,95.49,2024-01-16T20:00:00+01:00,2024-01-16
2024-01-16T20:00:00Z,86.21,2024-01-16T21:00:00+01:00,2024-01-16
2024-01-16T21:00:00Z,82.04,2024-01-16T22:00:00+01:00,2024-01-16
2024-01-16T22:00:00Z,77.69,2024-01-16T23:00:00+01:00,2024-01-16
2024-01-16T23:00:00Z,71.61,2024-01-17T00:00:00+01:00,2024-01-17
2024-01-17T00:00:00Z,71.52,2024-01-17T01:00:00+01:00,2024-01-17
2024-01-17T01:00:00Z,70.69,2024-01-17T02:00:00+01:00,2024-01-17
2024-01-17T02:00:00Z,69.74,2024-01-17T03:00:00+01:00,2024-01-17
2024-01-17T03:00:00Z,69.47,2024-01-17T04:00:00+01:00,2024-01-17
2024-01-17T04:00:00Z,71.06,2024-01-17T05:00:00+01:00,2024-01-17
2024-01-17T05:00:00Z,75.09,2024-01-17T06:00:00+01:00,2024-01-17
2024-01-17T06:00:00Z,84.39,2024-01-17T07:00:00+01:00,2024-01-17
2024-01-17T07:00:00Z,96.5,2024-01-17T08:00:00+01:00,2024-01-17
2024-01-17T08:00:00Z,106.16,2024-01-17T09:00:00+01:00,2024-01-17
2024-01-17T09:00:00Z,110.33,2024-01-17T10:00:00+01:00,2024-01-17
2024-01-17T10:00:00Z,111.1,2024-01-17T11:00:00+01:00,2024-01-17
2024-01-17T11:00:00Z,117.71,2024-01-17T12:00:00+01:00,2024-01-17
2024-01-17T12:00:00Z,121.7,2024-01-17T13:00:00+01:00,2024-01-17
2024-01-17T13:00:00Z,121.74,2024-01-17T14:00:00+01:00,2024-01-17
2024-01-17T14:00:00Z,125.46,2024-01-17T15:00:00+01:00,2024-01-17
2024-01-17T15:00:00Z,128.56,2024-01-17T16:00:00+01:00,2024-01-17
2024-01-17T16:00:00Z,140.52,2024-01-17T17:00:00+01:00,2024-01-17
2024-01-17T17:00:00Z,123.59,2024-01-17T18:00:00+01:00,2024-01-17
2024-01-17T18:00:00Z,114.28,2024-01-17T19:00:00+01:00,2024-01-17
2024-01-17T19:00:00Z,109.8,2024-01-17T20:00:00+01:00,2024-01-17
2024-01-17T20:00:00Z,101.09,2024-01-17T21:00:00+01:00,2024-01-17
2024-01-17T21:00:00Z,94.28,2024-01-17T22:00:00+01:00,2024-01-17
2024-01-17T22:00:00Z,84.17,2024-01-17T23:00:00+01:00,2024-01-17
2024-01-17T23:00:00Z,81.33,2024-01-18T00:00:00+01:00,2024-01-18
2024-01-18T00:00:00Z,77.2,2024-01-18T01:00:00+01:00,2024-01-18
2024-01-18T01:00:00Z,75.29,2024-01-18T02:00:00+01:00,2024-01-18
2024-01-18T02:00:00Z,74.91,2024-01-18T03:00:00+01:00,2024-01-18
2024-01-18T03:00:00Z,77.57,2024-01-18T04:00:00+01:00,2024-01-18
2024-01-18T04:00:00Z,81.0,2024-01-18T05:00:00+01:00,2024-01-18
2024-01-18T05:00:00Z,91.44,2024-01-18T06:00:00+01:00,2024-01-18
2024-01-18T06:00:00Z,111.55,2024-01-18T07:00:00+01:00,2024-01-18
2024-01-18T07:00:00Z,125.89,2024-01-18T08:00:00+01:00,2024-01-18
2024-01-18T08:00:00Z,122.17,2024-01-18T09:00:00+01:00,2024-01-18
2024-01-18T09:00:00Z,110.9,2024-01-18T10:00:00+01:00,2024-01-18
2024-01-18T10:00:00Z,107.95,2024-01-18T11:00:00+01:00,2024-01-18
2024-01-18T11:00:00Z,93.55,2024-01-18T12:00:00+01:00,2024-01-18
2024-01-18T12:00:00Z,87.62,2024-01-18T13:00:00+01:00,2024-01-18
2024-01-18T13:00:00Z,86.43,2024-01-18T14:00:00+01:00,2024-01-18
2024-01-18T14:00:00Z,94.25,2024-01-18T15:00:00+01:00,2024-01-18
2024-01-18T15:00:00Z,99.52,2024-01-18T16:00:00+01:00,2024-01-18
2024-01-18T16:00:00Z,104.68,2024-01-18T17:00:00+01:00,2024-01-18
2024-01-18T17:00:00Z,103.26,2024-01-18T18:00:00+01:00,2024-01-18
2024-01-18T18:00:00Z,94.53,2024-01-18T19:00:00+01:00,2024-01-18
2024-01-18T19:00:00Z,86.97,2024-01-18T20:00:00+01:00,2024-01-18
2024-01-18T20:00:00Z,83.12,2024-01-18T21:00:00+01:00,2024-01-18
2024-01-18T21:00:00Z,80.93,2024-01-18T22:00:00+01:00,2024-01-18
2024-01-18T22:00:00Z,73.61,2024-01-18T23:00:00+01:00,2024-01-18
2024-01-18T23:00:00Z,70.58,2024-01-19T00:00:00+01:00,2024-01-19
2024-01-19T00:00:00Z,66.95,2024-01-19T01:00:00+01:00,2024-01-19
2024-01-19T01:00:00Z,65.63,2024-01-19T02:00:00+01:00,2024-01-19
2024-01-19T02:00:00Z,62.76,2024-01-19T03:00:00+01:00,2024-01-19
2024-01-19T03:00:00Z,63.32,2024-01-19T04:00:00+01:00,2024-01-19
2024-01-19T04:00:00Z,67.47,2024-01-19T05:00:00+01:00,2024-01-19
2024-01-19T05:00:00Z,77.94,2024-01-19T06:00:00+01:00,2024-01-19
2024-01-19T06:00:00Z,87.17,2024-01-19T07:00:00+01:00,2024-01-19
2024-01-19T07:00:00Z,104.27,2024-01-19T08:00:00+01:00,2024-01-19
2024-01-19T08:00:00Z,103.06,2024-01-19T09:00:00+01:00,2024-01-19
2024-01-19T09:00:00Z,95.15,2024-01-19T10:00:00+01:00,2024-01-19
2024-01-19T10:00:00Z,86.36,2024-01-19T11:00:00+01:00,2024-01-19
2024-01-19T11:00:00Z,76.83,2024-01-19T12:00:00+01:00,2024-01-19
2024-01-19T12:00:00Z,73.35,2024-01-19T13:00:00+01:00,2024-01-19
2024-01-19T13:00:00Z,75.21,2024-01-19T14:00:00+01:00,2024-01-19
2024-01-19T14:00:00Z,77.45,2024-01-19T15:00:00+01:00,2024-01-19
2024-01-19T15:00:00Z,84.69,2024-01-19T16:00:00+01:00,2024-01-19
2024-01-19T16:00:00Z,93.6,2024-01-19T17:00:00+01:00,2024-01-19
2024-01-19T17:00:00Z,91.7,2024-01-19T18:00:00+01:00,2024-01-19
2024-01-19T18:00:00Z,82.23,2024-01-19T19:00:00+01:00,2024-01-19
2024-01-19T19:00:00Z,74.0,2024-01-19T20:00:00+01:00,2024-01-19
2024-01-19T20:00:00Z,71.12,2024-01-19T21:00:00+01:00,2024-01-19
2024-01-19T21:00:00Z,68.64,2024-01-19T22:00:00+01:00,2024-01-19
2024-01-19T22:00:00Z,64.75,2024-01-19T23:00:00+01:00,2024-01-19
2024-01-19T23:00:00Z,66.0,2024-01-20T00:00:00+01:00,2024-01-20
2024-01-20T00:00:00Z,63.45,2024-01-20T01:00:00+01:00,2024-01-20
2024-01-20T01:00:00Z,63.54,2024-01-20T02:00:00+01:00,2024-01-20
2024-01-20T02:00:00Z,61.82,2024-01-20T03:00:00+01:00,2024-01-20
2024-01-20T03:00:00Z,61.85,2024-01-20T04:00:00+01:00,2024-01-20
2024-01-20T04:00:00Z,61.75,2024-01-20T05:00:00+01:00,2024-01-20
2024-01-20T05:00:00Z,62.59,2024-01-20T06:00:00+01:00,2024-01-20
2024-01-20T06:00:00Z,66.9,2024-01-20T07:00:00+01:00,2024-01-20
2024-01-20T07:00:00Z,74.82,2024-01-20T08:00:00+01:00,2024-01-20
2024-01-20T08:00:00Z,77.9,2024-01-20T09:00:00+01:00,2024-01-20
2024-01-20T09:00:00Z,71.8,2024-01-20T10:00:00+01:00,2024-01-20
2024-01-20T10:00:00Z,70.77,2024-01-20T11:00:00+01:00,2024-01-20
2024-01-20T11:00:00Z,67.73,2024-01-20T12:00:00+01:00,2024-01-20
2024-01-20T12:00:00Z,68.78,2024-01-20T13:00:00+01:00,2024-01-20
2024-01-20T13:00:00Z,73.39,2024-01-20T14:00:00+01:00,2024-01-20
2024-01-20T14:00:00Z,79.11,2024-01-20T15:00:00+01:00,2024-01-20
2024-01-20T15:00:00Z,87.8,2024-01-20T16:00:00+01:00,2024-01-20
2024-01-20T16:00:00Z,94.93,2024-01-20T17:00:00+01:00,2024-01-20
2024-01-20T17:00:00Z,99.87,2024-01-20T18:00:00+01:00,2024-01-20
2024-01-20T18:00:00Z,91.57,2024-01-20T19:00:00+01:00,2024-01-20
2024-01-20T19:00:00Z,81.97,2024-01-20T20:00:00+01:00,2024-01-20
2024-01-20T20:00:00Z,75.74,2024-01-20T21:00:00+01:00,2024-01-20
2024-01-20T21:00:00Z,74.68,2024-01-20T22:00:00+01:00,2024-01-20
2024-01-20T22:00:00Z,69.13,2024-01-20T23:00:00+01:00,2024-01-20
2024-01-20T23:00:00Z,66.83,2024-01-21T00:00:00+01:00,2024-01-21
2024-01-21T00:00:00Z,57.55,2024-01-21T01:00:00+01:00,2024-01-21
2024-01-21T01:00:00Z,55.15,2024-01-21T02:00:00+01:00,2024-01-21
2024-01-21T02:00:00Z,50.89,2024-01-21T03:00:00+01:00,2024-01-21
2024-01-21T03:00:00Z,48.51,2024-01-21T04:00:00+01:00,2024-01-21
2024-01-21T04:00:00Z,47.45,2024-01-21T05:00:00+01:00,2024-01-21
2024-01-21T05:00:00Z,45.53,2024-01-21T06:00:00+01:00,2024-01-21
2024-01-21T06:00:00Z,43.96,2024-01-21T07:00:00+01:00,2024-01-21
2024-01-21T07:00:00Z,51.36,2024-01-21T08:00:00+01:00,2024-01-21
2024-01-21T08:00:00Z,54.36,2024-01-21T09:00:00+01:00,2024-01-21
2024-01-21T09:00:00Z,46.06,2024-01-21T10:00:00+01:00,2024-01-21
2024-01-21T10:00:00Z,48.67,2024-01-21T11:00:00+01:00,2024-01-21
2024-01-21T11:00:00Z,38.48,2024-01-21T12:00:00+01:00,2024-01-21
2024-01-21T12:00:00Z,37.69,2024-01-21T13:00:00+01:00,2024-01-21
2024-01-21T13:00:00Z,44.3,2024-01-21T14:00:00+01:00,2024-01-21
2024-01-21T14:00:00Z,49.04,2024-01-21T15:00:00+01:00,2024-01-21
2024-01-21T15:00:00Z,49.83,2024-01-21T16:00:00+01:00,2024-01-21
2024-01-21T16:00:00Z,56.65,2024-01-21T17:00:00+01:00,2024-01-21
2024-01-21T17:00:00Z,61.45,2024-01-21T18:00:00+01:00,2024-01-21
2024-01-21T18:00:00Z,58.64,2024-01-21T19:00:00+01:00,2024-01-21
2024-01-21T19:00:00Z,51.5,2024-01-21T20:00:00+01:00,2024-01-21
2024-01-21T20:00:00Z,52.46,2024-01-21T21:00:00+01:00,2024-01-21
2024-01-21T21:00:00Z,50.39,2024-01-21T22:00:00+01:00,2024-01-21
2024-01-21T22:00:00Z,39.46,2024-01-21T23:00:00+01:00,2024-01-21
2024-01-21T23:00:00Z,36.66,2024-01-22T00:00:00+01:00,2024-01-22
2024-01-22T00:00:00Z,22.24,2024-01-22T01:00:00+01:00,2024-01-22
2024-01-22T01:00:00Z,18.62,2024-01-22T02:00:00+01:00,2024-01-22
2024-01-22T02:00:00Z,5.04,2024-01-22T03:00:00+01:00,2024-01-22
2024-01-22T03:00:00Z,5.06,2024-01-22T04:00:00+01:00,2024-01-22
2024-01-22T04:00:00Z,20.0,2024-01-22T05:00:00+01:00,2024-01-22
2024-01-22T05:00:00Z,40.5,2024-01-22T06:00:00+01:00,2024-01-22
2024-01-22T06:00:00Z,60.47,2024-01-22T07:00:00+01:00,2024-01-22
2024-01-22T07:00:00Z,66.48,2024-01-22T08:00:00+01:00,2024-01-22
2024-01-22T08:00:00Z,57.58,2024-01-22T09:00:00+01:00,2024-01-22
2024-01-22T09:00:00Z,61.55,2024-01-22T10:00:00+01:00,2024-01-22
2024-01-22T10:00:00Z,60.6,2024-01-22T11:00:00+01:00,2024-01-22
2024-01-22T11:00:00Z,56.92,2024-01-22T12:00:00+01:00,2024-01-22
2024-01-22T12:00:00Z,56.72,2024-01-22T13:00:00+01:00,2024-01-22
2024-01-22T13:00:00Z,58.23,2024-01-22T14:00:00+01:00,2024-01-22
2024-01-22T14:00:00Z,59.73,2024-01-22T15:00:00+01:00,2024-01-22
2024-01-22T15:00:00Z,59.99,2024-01-22T16:00:00+01:00,2024-01-22
2024-01-22T16:00:00Z,70.94,2024-01-22T17:00:00+01:00,2024-01-22
2024-01-22T17:00:00Z,77.35,2024-01-22T18:00:00+01:00,2024-01-22
2024-01-22T18:00:00Z,71.99,2024-01-22T19:00:00+01:00,2024-01-22
2024-01-22T19:00:00Z,66.65,2024-01-22T20:00:00+01:00,2024-01-22
2024-01-22T20:00:00Z,57.0,2024-01-22T21:00:00+01:00,2024-01-22
2024-01-22T21:00:00Z,55.89,2024-01-22T22:00:00+01:00,2024-01-22
2024-01-22T22:00:00Z,49.88,2024-01-22T23:00:00+01:00,2024-01-22
2024-01-22T23:00:00Z,16.23,2024-01-23T00:00:00+01:00,2024-01-23
2024-01-23T00:00:00Z,10.1,2024-01-23T01:00:00+01:00,2024-01-23
2024-01-23T01:00:00Z,9.37,2024-01-23T02:00:00+01:00,2024-01-23
2024-01-23T02:00:00Z,4.17,2024-01-23T03:00:00+01:00,2024-01-23
2024-01-23T03:00:00Z,10.22,2024-01-23T04:00:00+01:00,2024-01-23
2024-01-23T04:00:00Z,39.23,2024-01-23T05:00:00+01:00,2024-01-23
2024-01-23T05:00:00Z,59.76,2024-01-23T06:00:00+01:00,2024-01-23
2024-01-23T06:00:00Z,76.42,2024-01-23T07:00:00+01:00,2024-01-23
2024-01-23T07:00:00Z,69.82,2024-01-23T08:00:00+01:00,2024-01-23
2024-01-23T08:00:00Z,69.93,2024-01-23T09:00:00+01:00,2024-01-23
2024-01-23T09:00:00Z,59.97,2024-01-23T10:00:00+01:00,2024-01-23
2024-01-23T10:00:00Z,59.8,2024-01-23T11:00:00+01:00,2024-01-23
2024-01-23T11:00:00Z,59.14,2024-01-23T12:00:00+01:00,2024-01-23
2024-01-23T12:00:00Z,59.43,2024-01-23T13:00:00+01:00,2024-01-23
2024-01-23T13:00:00Z,62.7,2024-01-23T14:00:00+01:00,2024-01-23
2024-01-23T14:00:00Z,74.63,2024-01-23T15:00:00+01:00,2024-01-23
2024-01-23T15:00:00Z,78.95,2024-01-23T16:00:00+01:00,2024-01-23
2024-01-23T16:00:00Z,81.59,2024-01-23T17:00:00+01:00,2024-01-23
2024-01-23T17:00:00Z,84.51,2024-01-23T18:00:00+01:00,2024-01-23
2024-01-23T18:00:00Z,74.55,2024-01-23T19:00:00+01:00,2024-01-23
2024-01-23T19:00:00Z,61.95,2024-01-23T20:00:00+01:00,2024-01-23
2024-01-23T20:00:00Z,53.74,2024-01-23T21:00:00+01:00,2024-01-23
2024-01-23T21:00:00Z,45.36,2024-01-23T22:00:00+01:00,2024-01-23
2024-01-23T22:00:00Z,33.26,2024-01-23T23:00:00+01:00,2024-01-23
2024-01-23T23:00:00Z,3.05,2024-01-24T00:00:00+01:00,2024-01-24
2024-01-24T00:00:00Z,-0.03,2024-01-24T01:00:00+01:00,2024-01-24
2024-01-24T01:00:00Z,-0.64,2024-01-24T02:00:00+01:00,2024-01-24
2024-01-24T02:00:00Z,-4.41,2024-01-24T03:00:00+01:00,2024-01-24
2024-01-24T03:00:00Z,-4.84,2024-01-24T04:00:00+01:00,2024-01-24
2024-01-24T04:00:00Z,-0.18,2024-01-24T05:00:00+01:00,2024-01-24
2024-01-24T05:00:00Z,14.76,2024-01-24T06:00:00+01:00,2024-01-24
2024-01-24T06:00:00Z,42.09,2024-01-24T07:00:00+01:00,2024-01-24
2024-01-24T07:00:00Z,51.58,2024-01-24T08:00:00+01:00,2024-01-24
2024-01-24T08:00:00Z,50.76,2024-01-24T09:00:00+01:00,2024-01-24
2024-01-24T09:00:00Z,50.1,2024-01-24T10:00:00+01:00,2024-01-24
2024-01-24T10:00:00Z,50.78,2024-01-24T11:00:00+01:00,2024-01-24
2024-01-24T11:00:00Z,39.32,2024-01-24T12:00:00+01:00,2024-01-24
2024-01-24T12:00:00Z,36.44,2024-01-24T13:00:00+01:00,2024-01-24
2024-01-24T13:00:00Z,45.04,2024-01-24T14:00:00+01:00,2024-01-24
2024-01-24T14:00:00Z,49.95,2024-01-24T15:00:00+01:00,2024-01-24
2024-01-24T15:00:00Z,50.8,2024-01-24T16:00:00+01:00,2024-01-24
2024-01-24T16:00:00Z,54.21,2024-01-24T17:00:00+01:00,2024-01-24
2024-01-24T17:00:00Z,53.32,2024-01-24T18:00:00+01:00,2024-01-24
2024-01-24T18:00:00Z,50.09,2024-01-24T19:00:00+01:00,2024-01-24
2024-01-24T19:00:00Z,42.18,2024-01-24T20:00:00+01:00,2024-01-24
2024-01-24T20:00:00Z,40.04,2024-01-24T21:00:00+01:00,2024-01-24
2024-01-24T21:00:00Z,42.01,2024-01-24T22:00:00+01:00,2024-01-24
2024-01-24T22:00:00Z,38.53,2024-01-24T23:00:00+01:00,2024-01-24
2024-01-24T23:00:00Z,44.34,2024-01-25T00:00:00+01:00,2024-01-25
2024-01-25T00:00:00Z,45.06,2024-01-25T01:00:00+01:00,2024-01-25
2024-01-25T01:00:00Z,43.34,2024-01-25T02:00:00+01:00,2024-01-25
2024-01-25T02:00:00Z,44.92,2024-01-25T03:00:00+01:00,2024-01-25
2024-01-25T03:00:00Z,46.22,2024-01-25T04:00:00+01:00,2024-01-25
2024-01-25T04:00:00Z,52.38,2024-01-25T05:00:00+01:00,2024-01-25
2024-01-25T05:00:00Z,69.1,2024-01-25T06:00:00+01:00,2024-01-25
2024-01-25T06:00:00Z,77.65,2024-01-25T07:00:00+01:00,2024-01-25
2024-01-25T07:00:00Z,91.87,2024-01-25T08:00:00+01:00,2024-01-25
2024-01-25T08:00:00Z,87.97,2024-01-25T09:00:00+01:00,2024-01-25
2024-01-25T09:00:00Z,83.95,2024-01-25T10:00:00+01:00,2024-01-25
2024-01-25T10:00:00Z,78.66,2024-01-25T11:00:00+01:00,2024-01-25
2024-01-25T11:00:00Z,74.95,2024-01-25T12:00:00+01:00,2024-01-25
2024-01-25T12:00:00Z,77.86,2024-01-25T13:00:00+01:00,2024-01-25
2024-01-25T13:00:00Z,87.07,2024-01-25T14:00:00+01:00,2024-01-25
2024-01-25T14:00:00Z,93.91,2024-01-25T15:00:00+01:00,2024-01-25
2024-01-25T15:00:00Z,102.46,2024-01-25T16:00:00+01:00,2024-01-25
2024-01-25T16:00:00Z,123.38,2024-01-25T17:00:00+01:00,2024-01-25
2024-01-25T17:00:00Z,115.54,2024-01-25T18:00:00+01:00,2024-01-25
2024-01-25T18:00:00Z,98.79,2024-01-25T19:00:00+01:00,2024-01-25
2024-01-25T19:00:00Z,91.07,2024-01-25T20:00:00+01:00,2024-01-25
2024-01-25T20:00:00Z,86.31,2024-01-25T21:00:00+01:00,2024-01-25
2024-01-25T21:00:00Z,80.43,2024-01-25T22:00:00+01:00,2024-01-25
2024-01-25T22:00:00Z,75.16,2024-01-25T23:00:00+01:00,2024-01-25
2024-01-25T23:00:00Z,62.8,2024-01-26T00:00:00+01:00,2024-01-26
2024-01-26T00:00:00Z,62.0,2024-01-26T01:00:00+01:00,2024-01-26
2024-01-26T01:00:00Z,58.49,2024-01-26T02:00:00+01:00,2024-01-26
2024-01-26T02:00:00Z,57.73,2024-01-26T03:00:00+01:00,2024-01-26
2024-01-26T03:00:00Z,57.07,2024-01-26T04:00:00+01:00,2024-01-26
2024-01-26T04:00:00Z,52.16,2024-01-26T05:00:00+01:00,2024-01-26
2024-01-26T05:00:00Z,59.37,2024-01-26T06:00:00+01:00,2024-01-26
2024-01-26T06:00:00Z,71.12,2024-01-26T07:00:00+01:00,2024-01-26
2024-01-26T07:00:00Z,76.59,2024-01-26T08:00:00+01:00,2024-01-26
2024-01-26T08:00:00Z,70.58,2024-01-26T09:00:00+01:00,2024-01-26
2024-01-26T09:00:00Z,61.61,2024-01-26T10:00:00+01:00,2024-01-26
2024-01-26T10:00:00Z,59.14,2024-01-26T11:00:00+01:00,2024-01-26
2024-01-26T11:00:00Z,52.28,2024-01-26T12:00:00+01:00,2024-01-26
2024-01-26T12:00:00Z,46.47,2024-01-26T13:00:00+01:00,2024-01-26
2024-01-26T13:00:00Z,49.28,2024-01-26T14:00:00+01:00,2024-01-26
2024-01-26T14:00:00Z,50.11,2024-01-26T15:00:00+01:00,2024-01-26
2024-01-26T15:00:00Z,52.74,2024-01-26T16:00:00+01:00,2024-01-26
2024-01-26T16:00:00Z,60.7,2024-01-26T17:00:00+01:00,2024-01-26
2024-01-26T17:00:00Z,58.75,2024-01-26T18:00:00+01:00,2024-01-26
2024-01-26T18:00:00Z,64.96,2024-01-26T19:00:00+01:00,2024-01-26
2024-01-26T19:00:00Z,58.78,2024-01-26T20:00:00+01:00,2024-01-26
2024-01-26T20:00:00Z,62.02,2024-01-26T21:00:00+01:00,2024-01-26
2024-01-26T21:00:00Z,59.58,2024-01-26T22:00:00+01:00,2024-01-26
2024-01-26T22:00:00Z,57.08,2024-01-26T23:00:00+01:00,2024-01-26
2024-01-26T23:00:00Z,55.5,2024-01-27T00:00:00+01:00,2024-01-27
2024-01-27T00:00:00Z,55.03,2024-01-27T01:00:00+01:00,2024-01-27
2024-01-27T01:00:00Z,56.21,2024-01-27T02:00:00+01:00,2024-01-27
2024-01-27T02:00:00Z,55.05,2024-01-27T03:00:00+01:00,2024-01-27
2024-01-27T03:00:00Z,55.74,2024-01-27T04:00:00+01:00,2024-01-27
2024-01-27T04:00:00Z,56.83,2024-01-27T05:00:00+01:00,2024-01-27
2024-01-27T05:00:00Z,59.07,2024-01-27T06:00:00+01:00,2024-01-27
2024-01-27T06:00:00Z,65.91,2024-01-27T07:00:00+01:00,2024-01-27
2024-01-27T07:00:00Z,75.29,2024-01-27T08:00:00+01:00,2024-01-27
2024-01-27T08:00:00Z,72.56,2024-01-27T09:00:00+01:00,2024-01-27
2024-01-27T09:00:00Z,60.06,2024-01-27T10:00:00+01:00,2024-01-27
2024-01-27T10:00:00Z,56.61,2024-01-27T11:00:00+01:00,2024-01-27
2024-01-27T11:00:00Z,55.84,2024-01-27T12:00:00+01:00,2024-01-27
2024-01-27T12:00:00Z,53.88,2024-01-27T13:00:00+01:00,2024-01-27
2024-01-27T13:00:00Z,59.72,2024-01-27T14:00:00+01:00,2024-01-27
2024-01-27T14:00:00Z,72.44,2024-01-27T15:00:00+01:00,2024-01-27
2024-01-27T15:00:00Z,83.62,2024-01-27T16:00:00+01:00,2024-01-27
2024-01-27T16:00:00Z,93.37,2024-01-27T17:00:00+01:00,2024-01-27
2024-01-27T17:00:00Z,95.95,2024-01-27T18:00:00+01:00,2024-01-27
2024-01-27T18:00:00Z,92.53,2024-01-27T19:00:00+01:00,2024-01-27
2024-01-27T19:00:00Z,84.42,2024-01-27T20:00:00+01:00,2024-01-27
2024-01-27T20:00:00Z,76.07,2024-01-27T21:00:00+01:00,2024-01-27
2024-01-27T21:00:00Z,75.97,2024-01-27T22:00:00+01:00,2024-01-27
